letdocID	Author	AuthorID	Recipient	RecipientID	letdoc_Date_year	src_city	src_country	src_lng	src_lat	dest_city	dest_country	dst_lng	dst_lat
graythOU0031184_1key001cor	Gray, Thomas	graythoma0004302	Nicholls, Norton	nichonorto004373	1771	Cambridge	England	0.111565	52.20987	Blundeston near Lowestoft	England	1.728321	52.4713
graythOU0031188_1key001cor	Gray, Thomas	graythoma0004302	Wharton, Thomas	whartthoma023037	1771	London	England	-0.127144	51.506325	Old Park, Bishop Auckland	England	-1.680494	54.6501
graythOU0031190_1key001cor	Gray, Thomas	graythoma0004302	Brown, James	brownjames023664	1771	London	England	-0.127144	51.506325	Cambridge	England	0.111565	52.20987
graythOU0031191_1key001cor	Gray, Thomas	graythoma0004302	Nicholls, Norton	nichonorto004373	1771	London	England	-0.127144	51.506325	Paris	France	2.34121	48.856925
graythOU0031271_1key001cor	Brown, James	brownjames023664	Nicholls, Norton	nichonorto004373	1771	Cambridge	England	0.111565	52.20987	Paris	France	2.34121	48.856925
graythOU0031273_1key001cor	Brown, James	brownjames023664	Wharton, Thomas	whartthoma023037	1771	Cambridge	England	0.111565	52.20987	Old Park, Bishop Auckland	England	-1.680494	54.6501
graythOU0031274_1key001cor	Brown, James	brownjames023664	Nicholls, Norton	nichonorto004373	1771	Cambridge	England	0.111565	52.20987	Paris	France	2.34121	48.856925
graythOU0031275a_1key001cor	Brown, James	brownjames023664	Wharton, Thomas	whartthoma023037	1771	Cambridge	England	0.111565	52.20987	Old Park, Bishop Auckland	England	-1.680494	54.6501
graythOU0031275b_1key001cor	Mason, William	masonwilli002499	Wharton, Thomas	whartthoma023037	1771	York	England	-1.083427	53.953339	Old Park, Bishop Auckland	England	-1.680494	54.6501
graythOU0031277_1key001cor	Cole, William	colewilli0024291	Walpole, 4th earl of Orford, Horace	walpohorac003509	1771	Milton	England	-1.05107	50.797501	London	England	-0.127144	51.506325
graythOU0031280a_1key001cor	Brown, James	brownjames023664	Nicholls, Norton	nichonorto004373	1771	Cambridge	England	0.111565	52.20987	Paris	France	2.34121	48.856925
graythOU0031281_1key001cor	Brown, James	brownjames023664	Nicholls, Norton	nichonorto004373	1773	Cambridge	England	0.111565	52.20987	Blundeston near Lowestoft	England	1.728321	52.4713
halledOU0010090_1key001cor	Halley, Edmond	halleedmon004385	Sharp, Abraham	sharpabrah024670	1695	London	England	-0.127144	51.506325	Bradford	England	-1.758306	53.79574
helvclUT0010003_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Nivelle de La Chaussée, Pierre Claude	nivelpierr002667	1737	Caen	France	-0.36111	49.18436	Paris	France	2.34121	48.856925
helvclUT0010049_1key001cor	Voltaire	voltaire00023873	Helvétius, Claude Adrien	helveclaud001934	1740	The Hague	Netherlands	4.317415	52.083992	Paris	France	2.34121	48.856925
helvclUT0010058_1key001cor	Voltaire	voltaire00023873	Helvétius, Claude Adrien	helveclaud001934	1741	Brussels	Belgium	4.349685	50.848385	Charleville	France	3.666836	48.813623
helvclUT0010073_1key001cor	Helvétius, Anne Catherine	helveannec023904	Huguet de Graffigny, Françoise Paule	huguefranc000818	1745	Ligny	France	5.32495	48.686069	Paris	France	2.34121	48.856925
helvclUT0010100_1key001cor	Helvétius, Anne Catherine	helveannec023904	Huguet de Graffigny, Françoise Paule	huguefranc000818	1745	Ligny	France	5.32495	48.686069	Paris	France	2.34121	48.856925
helvclUT0010149_1key001cor	Helvétius, Anne Catherine	helveannec023904	Huguet de Graffigny, Françoise Paule	huguefranc000818	1746	Ligny	France	5.32495	48.686069	Paris	France	2.34121	48.856925
helvclUT0010160_1key001cor	Helvétius, Anne Catherine	helveannec023904	Huguet de Graffigny, Françoise Paule	huguefranc000818	1746	Ligny	France	5.32495	48.686069	Paris	France	2.34121	48.856925
helvclUT0010173_1key001cor	Helvétius, Anne Catherine	helveannec023904	Huguet de Graffigny, Françoise Paule	huguefranc000818	1746	Ligny	France	5.32495	48.686069	Paris	France	2.34121	48.856925
helvclUT0010185_1key001cor	Helvétius, Anne Catherine	helveannec023904	Huguet de Graffigny, Françoise Paule	huguefranc000818	1746	Ligny	France	5.32495	48.686069	Paris	France	2.34121	48.856925
helvclUT0010238_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Secondat, baron de Montesquieu, Charles de	seconcharl022977	1748	Bayonne	France	-1.476364	43.49274	Clérac	France	0.6267	43.09859
helvclUT0010286_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Julie, Charles de	juliecharl024203	1751	Voré	France	1.71832	46.712448	Paris	France	2.34121	48.856925
helvclUT0010288_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Palissot de Montenoy, Charles	palischarl002738	1751	Voré	France	1.71832	46.712448	Nancy	France	6.183405	48.68955
helvclUT0010290_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Julie, Charles de	juliecharl024203	1751	Lumigny	France	2.95166	48.737099	Paris	France	2.34121	48.856925
helvclUT0010310_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Helvétius, Anne Catherine	helveannec023904	1754	Versailles	France	2.13112	48.801935	Paris	France	2.34121	48.856925
helvclUT0010350_1key001cor	Helvétius, Claude Adrien	helveclaud001934	de Fontenay, Pierre Antoine	fontepierr004448	1755	Voré	France	1.71832	46.712448	Château de Maison-Maugis near Rémalard	France	1.71832	46.712448
helvclUT0020030_1key001cor	Devaux, François Antoine	devaufranc001302	Helvétius, Anne Catherine	helveannec023904	1758	Lunéville	France	4.85122	45.3723	Paris	France	2.34121	48.856925
helvclUT0020053b_1key001cor	Loches, Jacques de	lochejacqu023348	Rey, Marc Michel	reymarcm00002960	1758	Paris	France	2.34121	48.856925	Amsterdam	Netherlands	4.893195	52.37312
helvclUT0020068_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Archinto, Cardinal Alberico	archialber024098	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020069_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Archinto, Cardinal Alberico	archialber024098	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020085_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Archinto, Cardinal Alberico	archialber024098	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020085_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Archinto, Cardinal Alberico	archialber024098	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020093a_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Archinto, Cardinal Alberico	archialber024098	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020093b_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Archinto, Cardinal Alberico	archialber024098	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020099_1key001cor	Joly de Fleury, Jean Omer	jolydjeano002102	Lamoignon de Malesherbes, Chrétien Guillaume de	lamoichret001090	1758	Paris	France	2.34121	48.856925	Paris	France	2.34121	48.856925
helvclUT0020103_1key001cor	Rousseau, Pierre	rousspierr003043	Rey, Marc Michel	reymarcm00002960	1758	Liège	Belgium	4.47677	50.500992	Amsterdam	Netherlands	4.893195	52.37312
helvclUT0020107_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Collin, Charles Jacques	collicharl004422	1758	Voré	France	1.71832	46.712448	Versailles	France	2.13112	48.801935
helvclUT0020109_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Vatican, secrétariat d'́État du	vaticsecre024833	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020110_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Vatican, secrétariat d'́État du	vaticsecre024833	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020128_1key001cor	Angliviel de La Beaumelle, Laurent	anglilaure001031	Moreau de Maupertuis, Pierre Louis	maupepierr001126	1758	Valleraugue	France	3.63454	44.080865	Neuchâtel	Switzerland	6.931085	46.990335
helvclUT0020134a_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020134b_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020148b_1key001cor	Torrigiani, Cardinal Luigi Maria	torriluigi024123	Gualtieri, Cardinal Luigi	gualtluigi024097	1758	Rome	Italy	12.49576	41.90311	Paris	France	2.34121	48.856925
helvclUT0020148c_1key001tra	Torrigiani, Cardinal Luigi Maria	torriluigi024123	Gualtieri, Cardinal Luigi	gualtluigi024097	1758	Rome	Italy	12.49576	41.90311	Paris	France	2.34121	48.856925
helvclUT0020152b_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Lamoignon de Malesherbes, Chrétien Guillaume de	lamoichret001090	1758	Voré	France	1.71832	46.712448	Paris	France	2.34121	48.856925
helvclUT0020170a_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020170b_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020174_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020175_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020178a_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020178b_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1758	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020188a_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020188b_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020206a_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020206b_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020213_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020214_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020216_1key001cor	Passionei, Cardinal Domenico	passidomen002762	Clément, Augustin Jean Charles	clemeaugus024209	1759	Rome	Italy	12.49576	41.90311	Auxerre	France	3.569305	47.79605
helvclUT0020219a_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020219b_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020225a_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020225b_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020240a_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020240b_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020256a_1key001cor	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020256b_1key001tra	Gualtieri, Cardinal Luigi	gualtluigi024097	Torrigiani, Cardinal Luigi Maria	torriluigi024123	1759	Paris	France	2.34121	48.856925	Rome	Italy	12.49576	41.90311
helvclUT0020277_1key001cor	Helvétius, Anne Catherine	helveannec023904	Lévesque de Burigny, Jean	levesjean0002164	1760	Voré	France	1.71832	46.712448	Paris	France	2.34121	48.856925
helvclUT0030003_1key001cor	Voltaire	voltaire00023873	Helvétius, Claude Adrien	helveclaud001934	1761	Ferney	France	6.11257	46.258251	Paris	France	2.34121	48.856925
helvclUT0030033_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Lévesque de Burigny, Jean	levesjean0002164	1762	Voré	France	1.71832	46.712448	Paris	France	2.34121	48.856925
helvclUT0030036_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Arnaud, François	arnaufranc000106	1762	Voré	France	1.71832	46.712448	Paris	France	2.34121	48.856925
helvclUT0030041_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Lemoyne, Jacques Louis	lemoyjacqu004489	1762	Voré	France	1.71832	46.712448	Moyenvic	France	6.562155	48.778725
helvclUT0030128_1key001cor	Helvétius, Anne Catherine	helveannec023904	Hume, David	humedavid0002009	1764	Voré	France	1.71832	46.712448	Paris	France	2.34121	48.856925
helvclUT0030145_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Deschamps, Léger Marie	deschleger001291	1764	Voré	France	1.71832	46.712448	Montreuil-Bellay	France	-0.153544	47.12905
helvclUT0030149b_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Servan, Joseph Michel Antoine	servajosep003130	1764	Paris	France	2.34121	48.856925	Condrieux	France	1.50891	45.887169
helvclUT0030169_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Helvétius, Anne Catherine	helveannec023904	1765	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
helvclUT0030178_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Helvétius, Anne Catherine	helveannec023904	1765	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
helvclUT0030183_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Helvétius, Anne Catherine	helveannec023904	1765	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
helvclUT0030187_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Helvétius, Anne Catherine	helveannec023904	1765	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
helvclUT0030192_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Helvétius, Anne Catherine	helveannec023904	1765	Gotha	Germany	10.70868	50.949605	Paris	France	2.34121	48.856925
helvclUT0030211_1key001cor	Helvétius, Anne Catherine	helveannec023904	de Delay de La Garde, Nicolas	lagarnicol004452	1765	Voré	France	1.71832	46.712448	Paris	France	2.34121	48.856925
helvclUT0030234_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Feriol, comte d'Argental, Charles Augustin	feriocharl001543	1765	Voré	France	1.71832	46.712448	Paris	France	2.34121	48.856925
helvclUT0030272_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Garrick, David	garridavid001693	1766	Paris	France	2.34121	48.856925	London	England	-0.127144	51.506325
helvclUT0030273b_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Voltaire	voltaire00023873	1767	Paris	France	2.34121	48.856925	Ferney	France	6.11257	46.258251
helvclUT0030294_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Lefebvre de La Roche, Martin	lefebmarti004454	1768	Voré	France	1.71832	46.712448	Saint-Maixent-l'École	France	-0.20617	46.413078
helvclUT0030318_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Morellet, André	morelandre002600	1769	Voré	France	1.71832	46.712448	Paris	France	2.34121	48.856925
helvclUT0030326_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Perregaux, Jean Frédéric	perrejeanf004506	1770	Lumigny	France	2.95166	48.737099	Paris	France	2.34121	48.856925
helvclUT0030345_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Mercier Dupaty, Charles Marguerite Jean Baptiste	mercicharl002535	1771	Paris	France	2.34121	48.856925	Rouen	France	1.08933	49.44038
helvclUT0030355_1key001cor	Helvétius, Anne Catherine	helveannec023904	Perronet, Jean Rodolphe	perrojeanr002800	1771	Lumigny	France	2.95166	48.737099	Paris	France	2.34121	48.856925
helvclUT0030364_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Dutens, Vincent Louis	dutenvince001456	1771	Paris	France	2.34121	48.856925	London	England	-0.127144	51.506325
helvclUT0030412_1key001cor	La Live, marquise d'́Épinay, Louise Florence Pétronille	lalivlouis000810	Galiani, Ferdinando	galiaferdi001674	1772	Boulogne-Billancourt, Paris	France	2.244665	48.848132	Naples	Italy	14.251852	40.839901
helvclUT0030425_1key001cor	Voltaire	voltaire00023873	Saurin, Bernard Joseph	sauriberna003102	1772	Ferney	France	6.11257	46.258251	Paris	France	2.34121	48.856925
helvclUT0040033b_1key001cor	Franklin, Benjamin	frankbenja001626	Lefebvre de La Roche, Martin	lefebmarti004454	1778	Passy, Paris	France	2.34121	48.856925	Auteuil, Paris	France	2.34121	48.856925
helvclUT0040037_1key001cor	Cabanis, Pierre Jean Georges	cabanpierr000498	Franklin, Benjamin	frankbenja001626	1778	Auteuil, Paris	France	2.34121	48.856925	Passy, Paris	France	2.34121	48.856925
helvclUT0040042b_1key001cor	Morellet, André	morelandre002600	Franklin, Benjamin	frankbenja001626	1779	Auteuil, Paris	France	2.34121	48.856925	Passy, Paris	France	2.34121	48.856925
helvclUT0040049_1key001cor	Franklin, Benjamin	frankbenja001626	Cabanis, Pierre Jean Georges	cabanpierr000498	1779	Passy, Paris	France	2.34121	48.856925	Auteuil, Paris	France	2.34121	48.856925
helvclUT0040052b_1key001cor	Franklin, Benjamin	frankbenja001626	Cabanis, Pierre Jean Georges	cabanpierr000498	1779	Passy, Paris	France	2.34121	48.856925	Auteuil, Paris	France	2.34121	48.856925
helvclUT0040071a_1key001cor	Franklin, Benjamin	frankbenja001626	Durey de Mesnières, Octavie	dureyoctav004638	1780	Passy, Paris	France	2.34121	48.856925	Rouen	France	1.08933	49.44038
helvclUT0040071b_1key001tra	Franklin, Benjamin	frankbenja001626	Durey de Mesnières, Octavie	dureyoctav004638	1780	Passy, Paris	France	2.34121	48.856925	Rouen	France	1.08933	49.44038
helvclUT0040088_1key001cor	Helvétius, Anne Catherine	helveannec023904	Vieilh, Jean Baptiste François	vieiljeanb004531	1781	Auteuil, Paris	France	2.34121	48.856925	Paris	France	2.34121	48.856925
helvclUT0040122_1key001cor	Franklin, Benjamin	frankbenja001626	Helvétius, Anne Catherine	helveannec023904	1785	Le Havre	France	0.101405	49.49351	Auteuil, Paris	France	2.34121	48.856925
helvclUT0040127_1key001cor	Franklin, Benjamin	frankbenja001626	Helvétius, Anne Catherine	helveannec023904	1785	Southampton	England	-1.407319	50.90994	Auteuil, Paris	France	2.34121	48.856925
helvclUT0040129_1key001cor	Franklin, Benjamin	frankbenja001626	Helvétius, Anne Catherine	helveannec023904	1785	Philadelphia	United States	-75.162369	39.95227	Auteuil, Paris	France	2.34121	48.856925
helvclUT0040169_1key001cor	Franklin, Benjamin	frankbenja001626	Helvétius, Anne Catherine	helveannec023904	1788	Philadelphia	United States	-75.162369	39.95227	Paris	France	2.34121	48.856925
helvclUT0040170_1key001tra	Franklin, Benjamin	frankbenja001626	Helvétius, Anne Catherine	helveannec023904	1788	Philadelphia	United States	-75.162369	39.95227	Paris	France	2.34121	48.856925
helvclUT0040185_1key001cor	Alexander, Alexander John	alexaalexa004404	Williams, Henry Jonathan	willihenry004535	1790	Paris	France	2.34121	48.856925	Philadelphia	United States	-75.162369	39.95227
helvclUT0040186_1key001cor	Alexander, Alexander John	alexaalexa004404	Williams, Henry Jonathan	willihenry004535	1790	Paris	France	2.34121	48.856925	Philadelphia	United States	-75.162369	39.95227
helvclUT0040226_1key001cor	Eymar, comte d'Eymar, Ange Marie d'	eymarangem004495	Ginguené, Pierre Louis	gingupierr004474	1798	Turin	Italy	7.705403	45.069512	Paris	France	2.34121	48.856925
helvclUT0040280b_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Nivelle de La Chaussée, Pierre Claude	nivelpierr002667	1738	Caen	France	-0.36111	49.18436	Paris	France	2.34121	48.856925
helvclUT0040288b_1key001cor	Helvétius, Claude Adrien	helveclaud001934	Le Blanc, Jean Bernard	leblajeanb002230	1739	Paris	France	2.34121	48.856925	Montbéliard	France	4.339802	49.767701
helvclUT0040299_1key001cor	Du Vaucel, Marie Angélique	duvaumarie004520	Huguet de Graffigny, Françoise Paule	huguefranc000818	1750	Paris	France	2.34121	48.856925	Paris	France	2.34121	48.856925
helvclUT0040311_1key001cor	Helvétius, Claude Adrien	helveclaud001934	de Fontenay, Pierre Antoine	fontepierr004448	1757	Paris	France	2.34121	48.856925	Château de Maison-Maugis near Rémalard	France	1.71832	46.712448
helvclUT0040312_1key001cor	Le Rond d'Alembert, Jean	leronjean0002275	Helvétius, Claude Adrien	helveclaud001934	1758	Paris	France	2.34121	48.856925	château de Voré	France	1.71832	46.712448
helvclUT0040317_1key001cor	Saint-Lambert, marquis de Saint-Lambert, Jean François de	saintjeanf001197	Helvétius, Claude Adrien	helveclaud001934	1758	Paris	France	2.34121	48.856925	Paris	France	2.34121	48.856925
helvclUT0040321_1key001cor	Passionei, Cardinal Domenico	passidomen002762	Helvétius, Claude Adrien	helveclaud001934	1758	Rome	Italy	12.49576	41.90311	Paris	France	2.34121	48.856925
helvclUT0040351_1key001cor	Beauvoir, marquis de Chastellux, François Jean de	chastfranc000951	Helvétius, Claude Adrien	helveclaud001934	1760	Horchheim near Koblenz	Germany	7.592795	50.360795	château de Voré	France	1.71832	46.712448
helvclUT0040366_1key001cor	Beauvoir, marquis de Chastellux, François Jean de	chastfranc000951	Helvétius, Claude Adrien	helveclaud001934	1762	Paris	France	2.34121	48.856925	château de Voré	France	1.71832	46.712448
helvclUT0040383_1key001cor	Servan, Joseph Michel Antoine	servajosep003130	Helvétius, Claude Adrien	helveclaud001934	1767	Grenoble	France	5.732003	45.193987	Paris	France	2.34121	48.856925
helvclUT0040388_1key001cor	de Catt, Henri Alexandre	catthenri0000937	Helvétius, Claude Adrien	helveclaud001934	1767	Potsdam	Germany	13.047931	52.399355	Paris	France	2.34121	48.856925
helvclUT0040389_1key001cor	Le Mercier de La Rivière, Paul Pierre	larivpaulp004453	Helvétius, Claude Adrien	helveclaud001934	1767	St Petersburg	Russia	30.306729	59.93274	Paris	France	2.34121	48.856925
hobbthOU0010007_1key001cor	Aglionby, George	agliogeorg004536	Hobbes, Thomas	hobbethoma001965	1629	Leicester	England	-1.140365	52.637887	Geneva	Switzerland	6.142701	46.208358
hobbthOU0010015_1key001cor	Hobbes, Thomas	hobbethoma001965	Leeke, Robert	leekerober004564	1630	Orléans	France	4.718405	45.935355	Clifton Hall, Clifton	England	-2.6159	51.46077
hobbthOU0010018_1key001cor	Hobbes, Thomas	hobbethoma001965	Clifton, Sir Gervase	cliftgerva004550	1632	Loughborough	England	-1.223474	52.768524	Clifton Hall, Clifton	England	-2.6159	51.46077
hobbthOU0010019_1key001cor	Hobbes, Thomas	hobbethoma001965	Cavendish, 1st duke of Newcastle, William	cavenwilli017264	1634	London	England	-0.127144	51.506325	Welbeck	England	-1.1704	53.262402
hobbthOU0010021_1key001cor	Hobbes, Thomas	hobbethoma001965	Clifton, Sir Gervase	cliftgerva004550	1634	London	England	-0.127144	51.506325	Hodsock	England	-1.08128	53.36142
hobbthOU0010025_1key001cor	Hobbes, Thomas	hobbethoma001965	Clifton, Sir Gervase	cliftgerva004550	1635	Paris	France	2.34121	48.856925	Clifton Hall, Clifton	England	-2.6159	51.46077
hobbthOU0010026_1key001cor	Hobbes, Thomas	hobbethoma001965	Clifton, Sir Gervase	cliftgerva004550	1635	Paris	France	2.34121	48.856925	Clifton Hall, Clifton	England	-2.6159	51.46077
hobbthOU0010032_1key001cor	Hobbes, Thomas	hobbethoma001965	Cavendish, 1st duke of Newcastle, William	cavenwilli017264	1636	Paris	France	2.34121	48.856925	Welbeck	England	-1.1704	53.262402
hobbthOU0010041_1key001cor	Hobbes, Thomas	hobbethoma001965	Cavendish, 1st duke of Newcastle, William	cavenwilli017264	1637	Byfleet	England	-0.47259	51.33794	Welbeck	England	-1.1704	53.262402
hobbthOU0010050_1key001cor	Digby, Sir Kenelm	digbykenel004557	Hobbes, Thomas	hobbethoma001965	1637	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
hobbthOU0010080_1key001cor	Hobbes, Thomas	hobbethoma001965	Cavendish, Sir Charles	cavencharl017263	1641	Paris	France	2.34121	48.856925	Wellingore	England	-0.5333	53.09885
hobbthOU0010120_1key001cor	Hobbes, Thomas	hobbethoma001965	Cavendish, 3rd earl of Devonshire, William	cavenwilli004548	1641	Paris	France	2.34121	48.856925	London	England	-0.127144	51.506325
hobbthOU0010124_1key001cor	Hobbes, Thomas	hobbethoma001965	Waller, Edmund	walleedmun004583	1645	Rouen	France	1.08933	49.44038	Calais	France	1.85305	50.95308
hobbthOU0010178_1key001cor	Hobbes, Thomas	hobbethoma001965	Gassendi, Pierre	gassepierr004559	1649	Paris	France	2.34121	48.856925	Digne	France	5.39131	46.51674
hobbthOU0010178_1key001tra	Hobbes, Thomas	hobbethoma001965	Gassendi, Pierre	gassepierr004559	1649	Paris	France	2.34121	48.856925	Digne	France	5.39131	46.51674
hobbthOU0010182_1key001cor	Sorbière, Samuel	sorbisamue004579	Hobbes, Thomas	hobbethoma001965	1654	Paris	France	2.34121	48.856925	London	England	-0.127144	51.506325
hobbthOU0010182_1key001tra	Sorbière, Samuel	sorbisamue004579	Hobbes, Thomas	hobbethoma001965	1654	Paris	France	2.34121	48.856925	London	England	-0.127144	51.506325
hobbthOU0010198_1key001cor	de Martel, Thomas	martethoma004554	Hobbes, Thomas	hobbethoma001965	1654	Paris	France	2.34121	48.856925	London	England	-0.127144	51.506325
hobbthOU0010198_1key001tra	de Martel, Thomas	martethoma004554	Hobbes, Thomas	hobbethoma001965	1654	Paris	France	2.34121	48.856925	London	England	-0.127144	51.506325
