4.9061276,52.3439035,Rijnstraat
4.9061276,52.3439035,Rijnstraat
4.9065221,52.34283,Rijnstraat
4.9051,52.3438,Trompenburgstraat
4.9061276,52.3439035,Trompenburgstraat
4.90646,52.34567,Vechtstraat
4.90668,52.34512,Vechtstraat
4.9049062,52.3423871,Hunzestraat
4.9046831,52.3405832,Hunzestraat
4.90835,52.34427,Gaaspstraat
4.90798,52.3453,Gaaspstraat
4.90798,52.3453,Lekstraat
4.90668,52.34512,Lekstraat
4.90668,52.34512,Vechtstraat
4.90703,52.34405,Vechtstraat
4.9057,52.34501,Lekstraat
4.905754,52.3450098,Lekstraat
4.9058141,52.3450173,Lekstraat
4.90668,52.34512,Lekstraat
4.8893644,52.3511685,Rustenburgerstraat
4.8911972,52.3513758,Rustenburgerstraat
4.8913959,52.3513977,Rustenburgerstraat
4.88899,52.34962,Pijnackerstraat
4.88909,52.34983,Pijnackerstraat
4.8902212,52.3503947,Pijnackerstraat
4.8890368,52.3448894,Volkerakstraat
4.8896681,52.3448708,Volkerakstraat
4.8899256,52.34496,Volkerakstraat
4.8900543,52.3457779,Volkerakstraat
4.8981339,52.338314,Stichtstraat
4.8982611,52.3393685,Stichtstraat
4.8964638,52.3388702,Twentestraat
4.8965219,52.3394483,Twentestraat
4.8954293,52.3394953,Westerwoldestraat
4.8953646,52.338921,Westerwoldestraat
4.8942074,52.3389677,"Jacob Soetendorpstraat"
4.8942712,52.3394718,"Jacob Soetendorpstraat"
4.89428,52.33955,"Jacob Soetendorpstraat"
4.9008559,52.350759,"Henriette Ronnerstraat"
4.9011648,52.3498782,"Henriette Ronnerstraat"
4.9008559,52.350759,Talmastraat
4.899989,52.3506699,Talmastraat
4.8990393,52.3515297,"Pieter Aertszstraat"
4.899211,52.3517341,"Pieter Aertszstraat"
4.891408,52.3510669,"Ferdinand Bolstraat"
4.8913959,52.3513977,"Ferdinand Bolstraat"
4.8998204,52.3511732,Lutmastraat
4.9014,52.35143,Lutmastraat
4.9014,52.35143,Lutmastraat
4.90226,52.35154,Lutmastraat
4.8976832,52.3516974,"Karel du Jardinstraat"
4.8947273,52.3512702,"Karel du Jardinstraat"
4.8983373,52.3400733,Baroniestraat
4.8973546,52.3401167,Baroniestraat
4.89633,52.34016,Sallandstraat
4.8962763,52.3394591,Sallandstraat
4.8973546,52.3401167,Baroniestraat
4.89633,52.34016,Baroniestraat
4.89633,52.34016,Baroniestraat
4.8953528,52.3402201,Baroniestraat
4.89988,52.34592,Waalstraat
4.90001,52.34645,Waalstraat
4.89119,52.34733,Scheldestraat
4.8912073,52.3474617,Scheldestraat
4.8912764,52.3479892,Scheldestraat
4.8912767,52.3480395,Scheldestraat
4.8945384,52.3518244,Rustenburgerstraat
4.8913959,52.3513977,Rustenburgerstraat
4.8891044,52.349047,"Vincent van Goghstraat"
4.8914126,52.3488966,"Vincent van Goghstraat"
4.89086,52.34634,Deurloostraat
4.89007,52.34636,Deurloostraat
4.8952819,52.3481619,"2e van der Helststraat"
4.89528,52.34822,"2e van der Helststraat"
4.8950342,52.348971,"2e van der Helststraat"
4.8949289,52.3492394,"2e van der Helststraat"
4.8949,52.34934,"2e van der Helststraat"
4.894651,52.3499788,"2e van der Helststraat"
4.8945642,52.3503011,"2e van der Helststraat"
4.8945974,52.350433,"2e van der Helststraat"
